ID_REF,log2FC,pvalue,padj
2334350,0.028371038446028434,0.5075712623696566,
2334374,0.029755345050154657,0.4068696732070418,
2334404,0.04596789627733887,0.06252306106466526,
2334459,0.033480473285919486,0.33839525338735577,
2334476,-0.024491878643467576,0.0674474728588481,
2334602,-0.023425134294965143,0.5544438135527701,
2334629,-0.022032229745170936,0.39290676422999493,
2334646,-0.013715653203243234,0.5784303439259317,
2334706,-0.0008456920118574059,0.9712608634154606,
2334740,-0.02326656193949217,0.2769428998682437,
2334847,-0.01134278636247756,0.7304773904503543,
2334932,-0.030804597101530832,0.29859047392368254,
2334986,0.009175375779422509,0.8362891376379178,
2335014,-0.055160170684306266,0.3935615864698343,
2335048,-0.001649023800967527,0.9816802190681038,
2335132,0.0023806788246947823,0.9064864679210758,
2335160,-0.001881159878793813,0.9390762806079411,
2335172,-0.007216867036954209,0.7992833144301204,
2335671,0.012183766671424668,0.7579568288327824,
2335922,0.019324922908885413,0.34765550053717587,
2335986,0.03416444050577019,0.20503945772374063,
2336099,0.030908368773541344,0.2120389054692799,
2336271,0.008813923150084396,0.8068424954687942,
2336302,-0.005557962654413541,0.879490538877298,
2336375,-0.00514908548411992,0.8658853869226077,
2336383,0.014986894153012598,0.39617834542247143,
2336439,0.013277538247768861,0.6311107140353183,
2336456,0.003011083172830613,0.9119250435682833,
2336497,0.0196889614844645,0.5546800865223533,
2336539,-0.025326620694325834,0.41010826996901595,
2336585,0.008629868901712247,0.7885360631058621,
2336650,0.005680154224644713,0.8544854253068189,
2336706,0.024784100603768854,0.215030215244206,
2336809,-0.0009230247060128753,0.9778387981965259,
2336891,0.03950867223383056,0.2878625545146531,
2336913,0.015780094735163445,0.5289254727415545,
2336963,0.03675689429133326,0.14270827718227738,
2337003,0.008646945526735702,0.539227610134946,
2337147,-0.011321009842315138,0.659353351539521,
2337217,-0.02816854677409104,0.2835661294384789,
2337285,0.006280003641827831,0.7971250843572497,
2337327,-0.014775069985200262,0.6107125915587928,
2337369,-0.05812585767263962,0.17948000188838487,
2337392,-0.022731889376319345,0.473542945086298,
2337407,-0.01835059072020453,0.5310254182205424,
2337524,-0.0755201751663733,0.07438997532246873,
2337716,-0.026927677513564827,0.5084996412939204,
2337786,0.012413055231868588,0.7159241085388912,
2338487,0.04775447799932273,0.158799083200696,
2338625,0.03201619252992496,0.5995007857280152,
2338719,0.024285498049730993,0.338706591651747,
2339109,0.0028405074110303846,0.9477981019312243,
2339139,0.006427336234656908,0.8768165385072157,
2339328,-0.04709068268147089,0.37518401233967613,
2339334,0.028942358819035233,0.7097897125568964,
2339414,0.03685074767262543,0.3267181973107547,
2339454,0.04095143906440425,0.5424254298635589,
2339511,0.07604100472554845,0.12158005165080102,
2339658,-0.010998272374252067,0.669105446969914,
2339682,0.04114126132582459,0.49044161121289365,
2339740,0.018343379091046323,0.7569667767507289,
2339786,0.024236616152582182,0.23069109901281235,
2339872,-0.012986097229532584,0.7108039199748184,
2339997,0.027033928119493414,0.6664065063835115,
2340078,-0.021950859700354795,0.5593572810544677,
2340186,0.039060534793094126,0.661507119901038,
2340315,-0.003155452605437892,0.9343478828500293,
2340350,-0.005485225937837324,0.8808527124338703,
2340423,0.07637049123312868,0.38835671041533804,
2340433,0.033916433184992066,0.4292838321914556,
2340529,0.0012184580601679906,0.961382572246346,
2340695,-0.003412703671808203,0.9237802861993063,
2340819,0.011955207130659007,0.8279113892650307,
2340845,0.029562499338940815,0.46173426762464187,
2340930,-0.0472096724720119,0.41875118765010244,
2340961,-0.050587223429138836,0.38944246847574093,
2341083,0.050795454275688406,0.038623045959823896,
2341387,-0.06414378671751118,0.06475193547728503,
2341535,0.0005725350383294274,0.9772499933745056,
2341565,0.016574174380125792,0.5080671054320955,
2341645,0.053343893410355614,0.26211829412844234,
2341663,0.008610457003070358,0.831160368927355,
2342176,0.027422220152306758,0.5666704166260332,
2342220,0.0052494241341454325,0.8768350001058951,
2342391,0.0024890512974954405,0.9338958699473319,
2342475,-0.014999908026981939,0.6955149444108424,
2342576,0.03317708942307604,0.3811260616224392,
2342624,0.012270434501846882,0.6507486581866497,
2342665,0.010111341246495539,0.825520153612368,
2342738,0.014511168115193644,0.5976161351242189,
2342904,-0.0039034923878720085,0.8891315292050288,
2343025,0.06531255754263865,0.23007672494510323,
2343170,0.030986868198944216,0.326278583145286,
2343231,0.03680594613915888,0.5938510328044069,
2343289,0.06260934436629054,0.27749190277796554,
2343334,0.00019850662306552651,0.9951386638369457,
2343418,-0.05886964067300944,0.13934817243719785,
2343473,0.05614490216914782,0.6049592478848382,
2343511,0.07098560035645414,0.41582083194811437,
2343823,-0.03684455257919151,0.3058040906707681,
2344393,0.01525088901996406,0.5680803260816849,
2344450,0.04680196650167974,0.6207334882155728,
2344511,-0.06089921414526431,0.08191356449984541,
2344542,0.03981922990507096,0.37331603145339864,
2344577,-0.00585725878397786,0.8813031889173639,
2344731,0.008232551876435235,0.8796644760798265,
2344888,-0.016321800396494,0.6720524614839776,
2344984,-0.038352041761472964,0.34414080246227097,
2345023,0.013620596585695043,0.7429715411332507,
2345061,-0.017133307306493997,0.7576166028817795,
